Country,date,Year,Week,Sex,Age,Deaths,Baseline,Exposure,Excess,lp,up
Spain,2015-10-05,2015,40,f,50,54,63.07200044042974,1721559.49,-9.07200044042974,48,79
Spain,2015-10-12,2015,41,f,50,68,63.08819533662543,1721559.49,4.911804663374568,47,80.02499999999986
Spain,2015-10-19,2015,42,f,50,59,63.103789822570725,1721559.49,-4.103789822570725,48,78
Spain,2015-10-26,2015,43,f,50,62,63.11877569832838,1721559.49,-1.1187756983283776,48,79
Spain,2015-11-02,2015,44,f,50,71,63.13314477405894,1721559.49,7.866855225941059,48,80
Spain,2015-11-09,2015,45,f,50,48,63.14688887079385,1721559.49,-15.146888870793852,47,78
Spain,2015-11-16,2015,46,f,50,64,63.15999982122131,1721559.49,0.8400001787786877,49,80
Spain,2015-11-23,2015,47,f,50,80,63.172469470476585,1721559.49,16.827530529523415,49,80
Spain,2015-11-30,2015,48,f,50,69,63.18428967694695,1721559.49,5.815710323053047,48,78
Spain,2015-12-07,2015,49,f,50,61,63.19545231308356,1721559.49,-2.195452313083557,48,78
Spain,2015-12-14,2015,50,f,50,62,63.20594926622236,1721559.49,-1.2059492662223619,48,80
Spain,2015-12-21,2015,51,f,50,69,63.2157724394161,1721559.49,5.784227560583901,48,79
Spain,2015-12-28,2015,52,f,50,71,63.2249137522743,1721559.49,7.775086247725703,47,79
Spain,2016-01-04,2016,1,f,50,59,64.2892446748477,1750306.33,-5.289244674847694,49,80
Spain,2016-01-11,2016,2,f,50,57,64.29712756405858,1750306.33,-7.297127564058584,48,81
Spain,2016-01-18,2016,3,f,50,79,64.30429267086357,1750306.33,14.695707329136425,50,81
Spain,2016-01-25,2016,4,f,50,85,64.3107318560073,1750306.33,20.689268143992706,49,81
Spain,2016-02-01,2016,5,f,50,69,64.31643700147717,1750306.33,4.683562998522831,48,83
Spain,2016-02-08,2016,6,f,50,61,64.3214000114133,1750306.33,-3.321400011413303,48,79.02499999999986
Spain,2016-02-15,2016,7,f,50,47,64.32561281302608,1750306.33,-17.325612813026083,48,80
Spain,2016-02-22,2016,8,f,50,72,64.32906745061553,1750306.33,7.670932549384474,49,80
Spain,2016-02-29,2016,9,f,50,69,64.33176157920752,1750306.33,4.668238420792477,49,82
Spain,2016-03-07,2016,10,f,50,71,64.33370153859474,1750306.33,6.666298461405262,50,82
Spain,2016-03-14,2016,11,f,50,66,64.33489444082753,1750306.33,1.6651055591724742,50,82
Spain,2016-03-21,2016,12,f,50,72,64.33534742468166,1750306.33,7.6646525753183425,50,81
Spain,2016-03-28,2016,13,f,50,75,64.3350676548298,1750306.33,10.6649323451702,49,81
Spain,2016-04-04,2016,14,f,50,73,64.33406232102188,1750306.33,8.665937678978125,49,81
Spain,2016-04-11,2016,15,f,50,68,64.33233863727014,1750306.33,3.6676613627298593,49,83
Spain,2016-04-18,2016,16,f,50,63,64.32990384104114,1750306.33,-1.3299038410411441,49,83
Spain,2016-04-25,2016,17,f,50,59,64.32676519245558,1750306.33,-5.326765192455582,49,82
Spain,2016-05-02,2016,18,f,50,59,64.3229299734942,1750306.33,-5.3229299734941975,50,81
Spain,2016-05-09,2016,19,f,50,79,64.31840548720982,1750306.33,14.681594512790184,49,82
Spain,2016-05-16,2016,20,f,50,71,64.31319905694848,1750306.33,6.686800943051523,49,82
Spain,2016-05-23,2016,21,f,50,59,64.30731802557628,1750306.33,-5.307318025576279,48,82
Spain,2016-05-30,2016,22,f,50,69,64.30076975471293,1750306.33,4.699230245287069,50,81.02499999999986
Spain,2016-06-06,2016,23,f,50,66,64.29356162397445,1750306.33,1.7064383760255453,49,81
Spain,2016-06-13,2016,24,f,50,59,64.28570103022095,1750306.33,-5.285701030220949,49,82
Spain,2016-06-20,2016,25,f,50,70,64.27719538681428,1750306.33,5.7228046131857155,48,80
Spain,2016-06-27,2016,26,f,50,72,64.26805212288106,1750306.33,7.731947877118941,49,81
Spain,2016-07-04,2016,27,f,50,74,64.25827868258453,1750306.33,9.741721317415468,50,81
Spain,2016-07-11,2016,28,f,50,57,64.24788252440342,1750306.33,-7.247882524403423,49,79
Spain,2016-07-18,2016,29,f,50,64,64.23687112041917,1750306.33,-0.23687112041916691,49,79
Spain,2016-07-25,2016,30,f,50,46,64.22525195561082,1750306.33,-18.225251955610815,49,81
Spain,2016-08-01,2016,31,f,50,86,64.21303252715629,1750306.33,21.786967472843713,48,80
Spain,2016-08-08,2016,32,f,50,69,64.2002203437446,1750306.33,4.799779656255396,48,81
Spain,2016-08-15,2016,33,f,50,64,64.18682292489224,1750306.33,-0.1868229248922404,49,81
Spain,2016-08-22,2016,34,f,50,61,64.17284780027144,1750306.33,-3.172847800271441,49,79
Spain,2016-08-29,2016,35,f,50,65,64.15830250904308,1750306.33,0.8416974909569177,48.975000000000044,81.02499999999986
Spain,2016-09-05,2016,36,f,50,66,64.14319459920044,1750306.33,1.8568054007995585,48,81
Spain,2016-09-12,2016,37,f,50,56,64.12753162691885,1750306.33,-8.127531626918852,49,80
Spain,2016-09-19,2016,38,f,50,54,64.11132115591555,1750306.33,-10.111321155915547,49,81
Spain,2016-09-26,2016,39,f,50,62,64.09457075681674,1750306.33,-2.0945707568167364,49,80
Spain,2016-10-03,2016,40,f,50,66,64.07728800653224,1750306.33,1.9227119934677575,49.975000000000044,81
Spain,2016-10-10,2016,41,f,50,57,64.05948048764061,1750306.33,-7.059480487640613,49,81
Spain,2016-10-17,2016,42,f,50,60,64.04115578778057,1750306.33,-4.041155787780568,49,80
Spain,2016-10-24,2016,43,f,50,58,64.02232149905214,1750306.33,-6.02232149905214,50,81
Spain,2016-10-31,2016,44,f,50,55,64.00298521742519,1750306.33,-9.002985217425191,48,80
Spain,2016-11-07,2016,45,f,50,74,63.983154542157635,1750306.33,10.016845457842365,49,83
Spain,2016-11-14,2016,46,f,50,63,63.96283707522125,1750306.33,-0.9628370752212518,50,81
Spain,2016-11-21,2016,47,f,50,68,63.94204042073655,1750306.33,4.0579595792634535,49,78
Spain,2016-11-28,2016,48,f,50,70,63.92077218441571,1750306.33,6.079227815584289,49,80
Spain,2016-12-05,2016,49,f,50,68,63.89903997301519,1750306.33,4.100960026984808,49,80
Spain,2016-12-12,2016,50,f,50,61,63.87685139379548,1750306.33,-2.8768513937954765,49,80
Spain,2016-12-19,2016,51,f,50,63,63.85421405398993,1750306.33,-0.8542140539899279,48,81
Spain,2016-12-26,2016,52,f,50,77,63.83113556028407,1750306.33,13.168864439715932,47.975000000000044,80
Spain,2017-01-02,2017,1,f,50,64,64.96369769361065,1782018.59,-0.9636976936106549,49,82
Spain,2017-01-09,2017,2,f,50,72,64.9393259961008,1782018.59,7.060674003899194,49,81
Spain,2017-01-16,2017,3,f,50,72,64.91452837678757,1782018.59,7.0854716232124275,49,84
Spain,2017-01-23,2017,4,f,50,76,64.8893125728009,1782018.59,11.110687427199096,50,81
Spain,2017-01-30,2017,5,f,50,65,64.86368631818723,1782018.59,0.1363136818127657,50,79
Spain,2017-02-06,2017,6,f,50,61,64.83765734343056,1782018.59,-3.837657343430564,49,81
Spain,2017-02-13,2017,7,f,50,59,64.81123337498398,1782018.59,-5.811233374983985,50.975000000000044,82
Spain,2017-02-20,2017,8,f,50,61,64.78442213480767,1782018.59,-3.78442213480767,50,81
Spain,2017-02-27,2017,9,f,50,56,64.75723133991923,1782018.59,-8.75723133991923,49,83
Spain,2017-03-06,2017,10,f,50,66,64.72966870194988,1782018.59,1.2703312980501238,49,80
Spain,2017-03-13,2017,11,f,50,58,64.70174192671139,1782018.59,-6.701741926711392,49,80
Spain,2017-03-20,2017,12,f,50,71,64.67345871377123,1782018.59,6.326541286228775,49,80.02499999999986
Spain,2017-03-27,2017,13,f,50,71,64.64482675603693,1782018.59,6.3551732439630655,49.975000000000044,79
Spain,2017-04-03,2017,14,f,50,69,64.61585373934959,1782018.59,4.384146260650411,49,83
Spain,2017-04-10,2017,15,f,50,69,64.58654734208567,1782018.59,4.413452657914334,48,80
Spain,2017-04-17,2017,16,f,50,63,64.55691523476891,1782018.59,-1.5569152347689084,50,79
Spain,2017-04-24,2017,17,f,50,77,64.52696507968957,1782018.59,12.473034920310425,49,80
Spain,2017-05-01,2017,18,f,50,71,64.49670453053417,1782018.59,6.503295469465826,50,81
Spain,2017-05-08,2017,19,f,50,50,64.46614123202308,1782018.59,-14.466141232023077,51,80.02499999999986
Spain,2017-05-15,2017,20,f,50,64,64.43528281955822,1782018.59,-0.4352828195582248,49,81
Spain,2017-05-22,2017,21,f,50,76,64.40413691887765,1782018.59,11.595863081122346,49,81
Spain,2017-05-29,2017,22,f,50,54,64.37271114572152,1782018.59,-10.372711145721524,48,79
Spain,2017-06-05,2017,23,f,50,77,64.34101310550544,1782018.59,12.65898689449456,49,79
Spain,2017-06-12,2017,24,f,50,69,64.30905039300258,1782018.59,4.690949606997421,48,80
Spain,2017-06-19,2017,25,f,50,58,64.27683059203582,1782018.59,-6.276830592035822,48.975000000000044,81
Spain,2017-06-26,2017,26,f,50,67,64.24436127517721,1782018.59,2.755638724822788,49,80
Spain,2017-07-03,2017,27,f,50,69,64.21165000345817,1782018.59,4.788349996541825,49,79
Spain,2017-07-10,2017,28,f,50,68,64.17870432608656,1782018.59,3.82129567391344,50,80.02499999999986
Spain,2017-07-17,2017,29,f,50,64,64.14553178017373,1782018.59,-0.1455317801737266,49,80
Spain,2017-07-24,2017,30,f,50,51,64.11213989047008,1782018.59,-13.112139890470075,48,79
Spain,2017-07-31,2017,31,f,50,58,64.0785361691099,1782018.59,-6.078536169109896,48,79
Spain,2017-08-07,2017,32,f,50,58,64.04472811536358,1782018.59,-6.044728115363583,50,80
Spain,2017-08-14,2017,33,f,50,68,64.01072321540019,1782018.59,3.9892767845998094,48,80
Spain,2017-08-21,2017,34,f,50,59,63.97652894205766,1782018.59,-4.976528942057662,50,80
Spain,2017-08-28,2017,35,f,50,64,63.94215275462196,1782018.59,0.05784724537804209,50,79
Spain,2017-09-04,2017,36,f,50,66,63.90760209861544,1782018.59,2.092397901384558,48,81
Spain,2017-09-11,2017,37,f,50,69,63.87288440559277,1782018.59,5.127115594407229,48,80
Spain,2017-09-18,2017,38,f,50,53,63.83800709294677,1782018.59,-10.838007092946768,49,81
Spain,2017-09-25,2017,39,f,50,78,63.80297756372148,1782018.59,14.197022436278523,49,81
Spain,2017-10-02,2017,40,f,50,59,63.7678032064352,1782018.59,-4.767803206435197,48,80
Spain,2017-10-09,2017,41,f,50,55,63.732491394910674,1782018.59,-8.732491394910674,48,81
Spain,2017-10-16,2017,42,f,50,73,63.69704948811531,1782018.59,9.302950511884688,50,80
Spain,2017-10-23,2017,43,f,50,79,63.66148483000776,1782018.59,15.338515169992242,50,80
Spain,2017-10-30,2017,44,f,50,64,63.62580474939615,1782018.59,0.3741952506038473,49,79
Spain,2017-11-06,2017,45,f,50,63,63.590016559801,1782018.59,-0.5900165598010005,47,81
Spain,2017-11-13,2017,46,f,50,62,63.5541275593296,1782018.59,-1.5541275593296007,48,80
Spain,2017-11-20,2017,47,f,50,66,63.51814503055696,1782018.59,2.4818549694430416,49,79
Spain,2017-11-27,2017,48,f,50,64,63.48207624041668,1782018.59,0.5179237595833186,47,80
Spain,2017-12-04,2017,49,f,50,65,63.445928440097354,1782018.59,1.5540715599026456,49,79
Spain,2017-12-11,2017,50,f,50,58,63.40970886495126,1782018.59,-5.409708864951263,49,79
Spain,2017-12-18,2017,51,f,50,79,63.373424734407656,1782018.59,15.626575265592344,48,79
Spain,2017-12-25,2017,52,f,50,84,63.33708325189617,1782018.59,20.662916748103832,48,79
Spain,2018-01-08,2018,1,f,50,79,64.43119041422125,1813844,14.568809585778752,50,81
Spain,2018-01-15,2018,2,f,50,78,64.39410041194351,1813844,13.605899588056488,51,80
Spain,2018-01-22,2018,3,f,50,68,64.35696316880231,1813844,3.6430368311976906,49,82
Spain,2018-01-29,2018,4,f,50,62,64.31977951278341,1813844,-2.3197795127834127,49,81
Spain,2018-02-05,2018,5,f,50,69,64.28255027029017,1813844,4.717449729709827,49,81
Spain,2018-02-12,2018,6,f,50,68,64.24527626614018,1813844,3.7547237338598194,49,81
Spain,2018-02-19,2018,7,f,50,66,64.20795832355687,1813844,1.7920416764431337,49,81
Spain,2018-02-26,2018,8,f,50,73,64.17059726416656,1813844,8.82940273583344,50,81
Spain,2018-03-05,2018,9,f,50,72,64.13319390799178,1813844,7.866806092008218,49,82
Spain,2018-03-12,2018,10,f,50,77,64.09574907344626,1813844,12.904250926553743,49,80
Spain,2018-03-19,2018,11,f,50,68,64.05826357733024,1813844,3.941736422669763,49,80.02499999999986
Spain,2018-03-26,2018,12,f,50,79,64.02073823482465,1813844,14.979261765175352,48,79.02499999999986
Spain,2018-04-02,2018,13,f,50,57,63.98317385948688,1813844,-6.983173859486882,50,80
Spain,2018-04-09,2018,14,f,50,59,63.94557126324595,1813844,-4.945571263245952,50,81
Spain,2018-04-16,2018,15,f,50,67,63.907931256397106,1813844,3.092068743602894,49,80
Spain,2018-04-23,2018,16,f,50,66,63.870254647598074,1813844,2.129745352401926,48,83
Spain,2018-04-30,2018,17,f,50,57,63.83254224386383,1813844,-6.832542243863827,48,80
Spain,2018-05-07,2018,18,f,50,61,63.79479485056265,1813844,-2.7947948505626528,49,81
Spain,2018-05-14,2018,19,f,50,80,63.75701327141132,1813844,16.242986728588683,49,80
Spain,2018-05-21,2018,20,f,50,73,63.719198308471604,1813844,9.280801691528396,49,80
Spain,2018-05-28,2018,21,f,50,60,63.681350762145456,1813844,-3.681350762145456,49,79
Spain,2018-06-04,2018,22,f,50,50,63.6434714311717,1813844,-13.643471431171697,48,79
Spain,2018-06-11,2018,23,f,50,62,63.605561112620784,1813844,-1.6055611126207836,46,81
Spain,2018-06-18,2018,24,f,50,66,63.567620601892884,1813844,2.4323793981071162,47,80
Spain,2018-06-25,2018,25,f,50,66,63.5296506927125,1813844,2.470349307287499,48,80
Spain,2018-07-02,2018,26,f,50,60,63.491652177126056,1813844,-3.4916521771260562,49,81
Spain,2018-07-09,2018,27,f,50,70,63.45362584549702,1813844,6.546374154502978,48,80
Spain,2018-07-16,2018,28,f,50,49,63.415572486504075,1813844,-14.415572486504075,46,80.02499999999986
Spain,2018-07-23,2018,29,f,50,73,63.37749288713663,1813844,9.622507112863367,48,79
Spain,2018-07-30,2018,30,f,50,52,63.339387832691735,1813844,-11.339387832691735,49,79
Spain,2018-08-06,2018,31,f,50,49,63.3012581067716,1813844,-14.301258106771598,47,80
Spain,2018-08-13,2018,32,f,50,55,63.263104491279755,1813844,-8.263104491279755,46.975000000000044,80
Spain,2018-08-20,2018,33,f,50,58,63.224927766418595,1813844,-5.224927766418595,48,79
Spain,2018-08-27,2018,34,f,50,62,63.18672871068661,1813844,-1.1867287106866087,49,79
Spain,2018-09-03,2018,35,f,50,69,63.14850810087495,1813844,5.851491899125051,47,79
Spain,2018-09-10,2018,36,f,50,64,63.110266712065595,1813844,0.8897332879344049,48,80
Spain,2018-09-17,2018,37,f,50,53,63.0720053176283,1813844,-10.072005317628303,49,80
Spain,2018-09-24,2018,38,f,50,48,63.03372468921827,1813844,-15.033724689218268,48,79
Spain,2018-10-01,2018,39,f,50,69,62.99542559677364,1813844,6.004574403226357,49,78
Spain,2018-10-08,2018,40,f,50,66,62.95710880851368,1813844,3.0428911914863193,49,79
Spain,2018-10-15,2018,41,f,50,56,62.918775090936016,1813844,-6.918775090936016,48,78
Spain,2018-10-22,2018,42,f,50,68,62.880425208814536,1813844,5.119574791185464,48,79
Spain,2018-10-29,2018,43,f,50,60,62.84205992519797,1813844,-2.8420599251979723,47,78
Spain,2018-11-05,2018,44,f,50,51,62.803680001407855,1813844,-11.803680001407855,48,80
Spain,2018-11-12,2018,45,f,50,71,62.765286197035586,1813844,8.234713802964414,48,77
Spain,2018-11-19,2018,46,f,50,73,62.72687926994261,1813844,10.273120730057393,47,79
Spain,2018-11-26,2018,47,f,50,56,62.6884599762572,1813844,-6.6884599762571995,48,78
Spain,2018-12-03,2018,48,f,50,54,62.650029070373414,1813844,-8.650029070373414,47.975000000000044,79
Spain,2018-12-10,2018,49,f,50,69,62.61158730495023,1813844,6.388412695049773,48,77
Spain,2018-12-17,2018,50,f,50,72,62.57313543090923,1813844,9.426864569090768,46,79
Spain,2018-12-24,2018,51,f,50,68,62.5346741974339,1813844,5.465325802566099,48,78
Spain,2018-12-31,2018,52,f,50,79,62.49620435196828,1813844,16.50379564803172,47,78
Spain,2019-01-07,2019,1,f,50,52,62.457726640216016,1813844,-10.457726640216016,47,79
Spain,2019-01-14,2019,2,f,50,73,62.41924180613901,1813844,10.580758193860987,47,79
Spain,2019-01-21,2019,3,f,50,72,62.38075059195675,1813844,9.619249408043252,47,78
Spain,2019-01-28,2019,4,f,50,72,62.342253738145864,1813844,9.657746261854136,47,79
Spain,2019-02-04,2019,5,f,50,61,62.30375198343846,1813844,-1.3037519834384597,47,79
Spain,2019-02-11,2019,6,f,50,75,62.2652460648223,1813844,12.7347539351777,47,78
Spain,2019-02-18,2019,7,f,50,77,62.22673671753969,1813844,14.773263282460313,47,79
Spain,2019-02-25,2019,8,f,50,61,62.188224675087575,1813844,-1.1882246750875751,47,78
Spain,2019-03-04,2019,9,f,50,59,62.14971066921647,1813844,-3.149710669216468,48,81
Spain,2019-03-11,2019,10,f,50,77,62.11119542993047,1813844,14.888804570069532,47,76
Spain,2019-03-18,2019,11,f,50,59,62.07267968548716,1813844,-3.0726796854871594,48,78
Spain,2019-03-25,2019,12,f,50,60,62.03416416239771,1813844,-2.0341641623977083,46,79
Spain,2019-04-01,2019,13,f,50,80,61.995649585425774,1813844,18.004350414574226,48,77
Spain,2019-04-08,2019,14,f,50,50,61.95713667758892,1813844,-11.95713667758892,45.975000000000044,79
Spain,2019-04-15,2019,15,f,50,54,61.91862616015738,1813844,-7.91862616015738,45,78
Spain,2019-04-22,2019,16,f,50,58,61.88011875265537,1813844,-3.8801187526553704,46,78
Spain,2019-04-29,2019,17,f,50,63,61.84161517286115,1813844,1.1583848271388533,47,77
Spain,2019-05-06,2019,18,f,50,62,61.80311613680628,1813844,0.19688386319371887,47,78
Spain,2019-05-13,2019,19,f,50,63,61.764622358778,1813844,1.2353776412220014,46,77
Spain,2019-05-20,2019,20,f,50,42,61.72613455131802,1813844,-19.72613455131802,46,78
Spain,2019-05-27,2019,21,f,50,64,61.68765342522444,1813844,2.3123465747755603,47,77
Spain,2019-06-03,2019,22,f,50,57,61.64917968955107,1813844,-4.649179689551069,47,77
Spain,2019-06-10,2019,23,f,50,57,61.610714051609776,1813844,-4.610714051609776,46,78
Spain,2019-06-17,2019,24,f,50,62,61.57225721697013,1813844,0.42774278302987057,46,78
Spain,2019-06-24,2019,25,f,50,64,61.533809889460784,1813844,2.466190110539216,46,77
Spain,2019-07-01,2019,26,f,50,50,61.495372771170835,1813844,-11.495372771170835,45.975000000000044,77
Spain,2019-07-08,2019,27,f,50,62,61.456946562450476,1813844,0.5430534375495242,47,77
Spain,2019-07-15,2019,28,f,50,60,61.41853196191177,1813844,-1.4185319619117678,46,78
Spain,2019-07-22,2019,29,f,50,77,61.380129666431294,1813844,15.619870333568706,46,78
Spain,2019-07-29,2019,30,f,50,52,61.34174037115009,1813844,-9.341740371150088,46,77
Spain,2019-08-05,2019,31,f,50,79,61.303364769475635,1813844,17.696635230524365,46,76
Spain,2019-08-12,2019,32,f,50,68,61.26500355308355,1813844,6.734996446916448,45,77
Spain,2019-08-19,2019,33,f,50,55,61.226657411918836,1813844,-6.226657411918836,45,77
Spain,2019-08-26,2019,34,f,50,57,61.18832703419767,1813844,-4.18832703419767,46,78
Spain,2019-09-02,2019,35,f,50,59,61.15001310640912,1813844,-2.1500131064091192,46,76
Spain,2019-09-09,2019,36,f,50,70,61.111716313316954,1813844,8.888283686683046,46,78
Spain,2019-09-16,2019,37,f,50,53,61.07343733796165,1813844,-8.07343733796165,45,77
Spain,2019-09-23,2019,38,f,50,59,61.03517686166192,1813844,-2.035176861661917,46,78
Spain,2019-09-30,2019,39,f,50,81,60.99693556401749,1813844,20.00306443598251,46,75.02499999999986
Spain,2019-10-07,2019,40,f,50,71,60.95871412291061,1813844,10.041285877089393,45,77
Spain,2019-10-14,2019,41,f,50,70,60.9205132145083,1813844,9.079486785491703,45,77
Spain,2019-10-21,2019,42,f,50,66,60.88233351326499,1813844,5.117666486735011,47,76
Spain,2019-10-28,2019,43,f,50,57,60.84417569192451,1813844,-3.8441756919245123,47,76
Spain,2019-11-04,2019,44,f,50,65,60.80604042152251,1813844,4.1939595784774895,46,77
Spain,2019-11-11,2019,45,f,50,59,60.76792837138938,1813844,-1.767928371389381,44.975000000000044,79
Spain,2019-11-18,2019,46,f,50,68,60.729840095597666,1813844,7.270159904402334,45,75
Spain,2019-11-25,2019,47,f,50,57,60.69177569287187,1813844,-3.6917756928718717,45,77
Spain,2019-12-02,2019,48,f,50,64,60.65373514824854,1813844,3.3462648517514566,45,78
Spain,2019-12-09,2019,49,f,50,63,60.61571844677407,1813844,2.3842815532259323,45,77.02499999999986
Spain,2019-12-16,2019,50,f,50,56,60.57772557350376,1813844,-4.577725573503763,46,76
Spain,2019-12-23,2019,51,f,50,70,60.539756513502624,1813844,9.460243486497376,46,78
Spain,2019-12-30,2019,52,f,50,71,60.50181125184502,1813844,10.49818874815498,44,77
Spain,2020-01-06,2020,1,f,50,68,60.46388977361457,1813844,7.536110226385432,45,76
Spain,2020-01-13,2020,2,f,50,71,60.42599206390391,1813844,10.574007936096088,44,76.02499999999986
Spain,2020-01-20,2020,3,f,50,78,60.388118107815565,1813844,17.611881892184435,45,77
Spain,2020-01-27,2020,4,f,50,58,60.35026789046128,1813844,-2.350267890461282,45,76
Spain,2020-02-03,2020,5,f,50,87,60.31244139696194,1813844,26.687558603038063,46,78
Spain,2020-02-10,2020,6,f,50,73,60.27463861244762,1813844,12.725361387552383,43,76
Spain,2020-02-17,2020,7,f,50,66,60.23685952205837,1813844,5.763140477941633,44.975000000000044,79
Spain,2020-02-24,2020,8,f,50,59,60.19910411094292,1813844,-1.199104110942919,45,76
Spain,2020-03-02,2020,9,f,50,66,60.1613723642594,1813844,5.8386276357406,44.975000000000044,76.02499999999986
Spain,2020-03-09,2020,10,f,50,63,60.123664267175464,1813844,2.8763357328245363,44,76
Spain,2020-03-16,2020,11,f,50,67,60.08597980486818,1813844,6.914020195131819,45,76
Spain,2020-03-23,2020,12,f,50,91,60.04831896252325,1813844,30.951681037476753,44,77
Spain,2020-03-30,2020,13,f,50,81,60.01068172533641,1813844,20.98931827466359,44,76
Spain,2020-04-06,2020,14,f,50,95,59.973068078512156,1813844,35.026931921487844,45,76
Spain,2020-04-13,2020,15,f,50,82,59.93547800726466,1813844,22.064521992735337,43,77
Spain,2020-04-20,2020,16,f,50,66,59.89791149681697,1813844,6.102088503183033,44,77
Spain,2020-04-27,2020,17,f,50,48,59.86036853240178,1813844,-11.860368532401779,45,76
Spain,2020-05-04,2020,18,f,50,73,59.822849099260644,1813844,13.177150900739356,45,77
Spain,2020-05-11,2020,19,f,50,74,59.78535318264468,1813844,14.214646817355323,44,76
Spain,2020-05-18,2020,20,f,50,60,59.74788076781424,1813844,0.2521192321857626,43,78
Spain,2020-05-25,2020,21,f,50,61,59.710431840038716,1813844,1.2895681599612843,44,77
Spain,2020-06-01,2020,22,f,50,71,59.673006384596725,1813844,11.326993615403275,44,76
Spain,2020-06-08,2020,23,f,50,69,59.63560438677643,1813844,9.364395613223572,44,77
Spain,2020-06-15,2020,24,f,50,74,59.5982258318749,1813844,14.401774168125101,43,76
Spain,2020-06-22,2020,25,f,50,62,59.560870705198404,1813844,2.439129294801596,44,77
Spain,2020-06-29,2020,26,f,50,64,59.52353899206266,1813844,4.476461007937338,44.975000000000044,78
Spain,2020-07-06,2020,27,f,50,59,59.48623067779258,1813844,-0.48623067779257667,43,78
Spain,2020-07-13,2020,28,f,50,70,59.44894574772204,1813844,10.551054252277957,42,74
Spain,2020-07-20,2020,29,f,50,69,59.41168418719414,1813844,9.58831581280586,44,76
Spain,2020-07-27,2020,30,f,50,67,59.37444598156136,1813844,7.625554018438642,43,78
Spain,2020-08-03,2020,31,f,50,72,59.337231116185364,1813844,12.662768883814636,44,75
Spain,2020-08-10,2020,32,f,50,72,59.30003957643678,1813844,12.699960423563219,45,76
Spain,2020-08-17,2020,33,f,50,84,59.26287134769552,1813844,24.737128652304477,44,76.02499999999986
Spain,2020-08-24,2020,34,f,50,62,59.22572641535065,1813844,2.7742735846493503,43,77
Spain,2020-08-31,2020,35,f,50,68,59.18860476480018,1813844,8.811395235199818,42,75
Spain,2020-09-07,2020,36,f,50,77,59.15150638145191,1813844,17.84849361854809,43,76
Spain,2020-09-14,2020,37,f,50,50,59.11443125072216,1813844,-9.114431250722163,42,76.02499999999986
Spain,2020-09-21,2020,38,f,50,92,59.07737935803648,1813844,32.92262064196352,42.975000000000044,76
Spain,2020-09-28,2020,39,f,50,71,59.04035068882978,1813844,11.959649311170217,43,77
Spain,2014-01-06,2014,1,f,55,81,80.43927522310237,1485749.78,0.5607247768976293,62,99
Spain,2014-01-13,2014,2,f,55,99,80.44571324771861,1485749.78,18.554286752281385,63,100
Spain,2014-01-20,2014,3,f,55,94,80.45215178760768,1485749.78,13.547848212392324,62,98
Spain,2014-01-27,2014,4,f,55,87,80.45859084281051,1485749.78,6.5414091571894915,62,98
Spain,2014-02-03,2014,5,f,55,94,80.46503041336865,1485749.78,13.534969586631348,64,102
Spain,2014-02-10,2014,6,f,55,87,80.47147049932306,1485749.78,6.528529500676939,63,100
Spain,2014-02-17,2014,7,f,55,87,80.47791110071513,1485749.78,6.522088899284867,64,98
Spain,2014-02-24,2014,8,f,55,80,80.48435221758626,1485749.78,-0.4843522175862631,62,100
Spain,2014-03-03,2014,9,f,55,82,80.49079384997742,1485749.78,1.5092061500225782,63,100
Spain,2014-03-10,2014,10,f,55,83,80.49723599792986,1485749.78,2.502764002070137,63,99
Spain,2014-03-17,2014,11,f,55,77,80.5036786614853,1485749.78,-3.5036786614852957,63,98.02499999999986
Spain,2014-03-24,2014,12,f,55,94,80.51012184068455,1485749.78,13.489878159315452,62,99.02499999999986
Spain,2014-03-31,2014,13,f,55,78,80.51656553556903,1485749.78,-2.516565535569029,63,100.02499999999986
Spain,2014-04-07,2014,14,f,55,78,80.52300974618015,1485749.78,-2.5230097461801506,62,101
Spain,2014-04-14,2014,15,f,55,92,80.52945447255892,1485749.78,11.470545527441075,62,99.02499999999986
Spain,2014-04-21,2014,16,f,55,79,80.5358995099671,1485749.78,-1.535899509967095,63,102
Spain,2014-04-28,2014,17,f,55,81,80.542343834416,1485749.78,0.45765616558399813,63,99
Spain,2014-05-05,2014,18,f,55,95,80.54878621677699,1485749.78,14.451213783223011,62,98
Spain,2014-05-12,2014,19,f,55,59,80.55522542752863,1485749.78,-21.555225427528626,64,97.02499999999986
Spain,2014-05-19,2014,20,f,55,93,80.56166023675594,1485749.78,12.438339763244059,63,98
Spain,2014-05-26,2014,21,f,55,72,80.56808941415278,1485749.78,-8.56808941415278,63,99
Spain,2014-06-02,2014,22,f,55,76,80.57451172902105,1485749.78,-4.574511729021054,62,98
Spain,2014-06-09,2014,23,f,55,75,80.58092595027306,1485749.78,-5.5809259502730555,64,100
Spain,2014-06-16,2014,24,f,55,89,80.58733084643069,1485749.78,8.412669153569311,63,98
Spain,2014-06-23,2014,25,f,55,79,80.59372518562895,1485749.78,-1.593725185628955,64,99
Spain,2014-06-30,2014,26,f,55,74,80.60010773561638,1485749.78,-6.600107735616376,63,100
Spain,2014-07-07,2014,27,f,55,73,80.60647726375632,1485749.78,-7.606477263756318,63,100
Spain,2014-07-14,2014,28,f,55,82,80.61283253702972,1485749.78,1.3871674629702824,63,100.02499999999986
